pasada,pattern_file,idx_ini,idx_fin,dur_points,reasons,vh_kmh_max,grade_percent_extreme,vz_m_per_min_extreme,max_dx_m_s,max_dy_m_s,max_dz_m_s,plot_path,gpx_path
17,17_pattern_aligned_resampled.gpx,5080,5083,3,DZ_HAMPEL,10.645,17.085,30.312,2.817,2.133,0.505,data\reports\plots\17_pattern_aligned_resampled.png,data\reports\gpx\17_pattern_aligned_resampled_anomalies.gpx
17,17_pattern_aligned_resampled.gpx,5090,5093,3,DZ_HAMPEL,11.185,16.831,31.377,2.849,1.279,0.523,data\reports\plots\17_pattern_aligned_resampled.png,data\reports\gpx\17_pattern_aligned_resampled_anomalies.gpx
17,17_pattern_aligned_resampled.gpx,5096,5099,3,DZ_HAMPEL,12.763,-9.312,-19.808,3.506,0.778,0.330,data\reports\plots\17_pattern_aligned_resampled.png,data\reports\gpx\17_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,46,52,6,DZ_HAMPEL,7.541,-9.814,-11.193,1.404,1.554,0.187,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,286,289,3,DZ_HAMPEL,9.021,20.651,31.050,2.091,1.381,0.517,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,1332,1339,7,DZ_HAMPEL,7.027,8.418,9.724,1.867,0.811,0.162,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,1512,1515,3,DZ_HAMPEL,7.520,10.915,13.679,1.211,1.702,0.228,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,1716,1720,4,DZ_HAMPEL,5.803,14.526,14.048,0.397,1.562,0.234,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,1972,1976,4,DZ_HAMPEL,5.020,13.034,10.904,0.261,1.370,0.182,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2170,2175,5,DZ_HAMPEL,6.471,-13.027,-14.050,0.606,1.692,0.234,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2188,2190,2,DZ_HAMPEL,5.858,-9.317,-9.096,0.588,1.517,0.152,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2198,2202,4,DZ_HAMPEL,6.583,-3.011,-3.304,0.578,1.735,0.055,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2209,2212,3,DZ_HAMPEL,5.293,12.540,11.061,0.944,1.127,0.184,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2267,2272,5,DZ_HAMPEL,8.162,-9.383,-11.573,0.468,2.225,0.193,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2404,2410,6,DZ_HAMPEL,6.368,9.324,9.896,0.593,1.697,0.165,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2629,2634,5,DZ_HAMPEL,5.345,14.136,12.594,0.746,1.284,0.210,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2825,2827,2,DZ_HAMPEL,4.963,-16.240,-13.433,1.375,0.100,0.224,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2835,2840,5,DZ_HAMPEL,2.285,-13.584,-5.174,0.558,0.304,0.086,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
2,2_pattern_aligned_resampled.gpx,2914,2920,6,DZ_HAMPEL,9.694,-19.042,-30.764,0.600,2.661,0.513,data\reports\plots\2_pattern_aligned_resampled.png,data\reports\gpx\2_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,41,48,7,DZ_HAMPEL,5.959,-9.814,-9.747,1.024,1.301,0.162,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,208,215,7,DZ_HAMPEL,9.141,-14.352,-21.867,1.767,1.824,0.364,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,245,247,2,DZ_HAMPEL,8.910,-1.857,-2.758,0.655,2.403,0.046,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,287,291,4,DZ_HAMPEL,7.005,20.651,20.238,1.941,0.900,0.337,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,1717,1721,4,DZ_HAMPEL,6.108,14.526,14.788,0.418,1.644,0.246,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,1983,1987,4,DZ_HAMPEL,6.351,13.034,13.579,0.431,1.711,0.226,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2175,2178,3,DZ_HAMPEL,6.034,-13.027,-13.101,0.565,1.578,0.218,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2181,2183,2,DZ_HAMPEL,6.095,0.000,0.000,0.592,1.586,0.000,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2202,2205,3,DZ_HAMPEL,6.117,-3.011,-3.070,0.538,1.612,0.051,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2213,2215,2,DZ_HAMPEL,6.289,12.540,13.143,1.121,1.340,0.219,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2407,2411,4,DZ_HAMPEL,6.699,9.324,10.409,0.545,1.779,0.173,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2630,2634,4,DZ_HAMPEL,7.271,14.136,17.130,1.015,1.746,0.286,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2804,2806,2,DZ_HAMPEL,9.552,0.000,0.000,2.139,1.571,0.000,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2831,2833,2,DZ_HAMPEL,7.410,-13.101,-14.987,2.058,0.166,0.250,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2863,2870,7,DZ_HAMPEL,8.198,-19.042,-26.018,0.702,2.250,0.434,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2964,2968,4,DZ_HAMPEL,8.288,-7.676,-10.602,2.249,0.491,0.177,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
3,3_pattern_aligned_resampled.gpx,2987,2991,4,DZ_HAMPEL,11.156,-11.614,-18.666,2.622,1.903,0.311,data\reports\plots\3_pattern_aligned_resampled.png,data\reports\gpx\3_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,123,127,4,DZ_HAMPEL,9.246,26.983,41.581,1.877,2.089,0.693,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,231,233,2,DZ_HAMPEL,4.904,16.342,13.356,0.666,1.188,0.223,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,267,269,2,DZ_HAMPEL,5.799,-1.993,-1.926,1.506,0.571,0.032,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,313,317,4,DZ_HAMPEL,6.020,3.553,3.280,0.658,1.537,0.055,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,535,537,2,DZ_HAMPEL,13.258,34.024,58.396,3.668,2.169,0.973,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,1067,1073,6,GRADE_UP,2.939,42.243,20.689,0.465,0.671,0.345,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,1300,1304,4,DZ_HAMPEL,4.942,-20.495,-16.881,1.138,0.768,0.281,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,3971,3981,10,GRADE_UP,2.846,39.937,18.942,0.661,0.434,0.316,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4132,4140,8,GRADE_UP,4.035,74.437,49.707,0.310,1.077,0.828,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4180,4183,3,DZ_HAMPEL,4.775,17.674,14.066,0.695,1.130,0.234,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4339,4341,2,DZ_HAMPEL,4.257,19.003,13.484,0.256,1.178,0.225,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4359,4365,6,DZ_HAMPEL,3.140,21.268,10.374,0.719,0.494,0.173,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4372,4379,7,GRADE_UP,2.432,37.541,15.212,0.433,0.519,0.254,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4393,4398,5,DZ_HAMPEL,3.990,-1.568,-1.043,0.956,0.561,0.017,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4440,4448,8,GRADE_UP,2.414,36.676,14.672,0.574,0.351,0.245,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4473,4512,39,DZ_HAMPEL|GRADE_UP,2.383,44.423,17.644,0.622,0.483,0.294,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4529,4556,27,GRADE_UP,2.248,41.673,14.123,0.502,0.419,0.235,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4566,4579,13,GRADE_UP,2.079,43.703,15.055,0.417,0.510,0.251,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4598,4602,4,DZ_HAMPEL,3.975,3.180,2.106,0.156,1.093,0.035,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4674,4677,3,DZ_HAMPEL,3.313,29.901,16.512,0.065,0.918,0.275,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4706,4709,3,DZ_HAMPEL,3.017,-20.935,-10.527,0.710,0.446,0.175,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4823,4825,2,DZ_HAMPEL,5.106,6.849,5.828,1.362,0.463,0.097,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,4927,4930,3,DZ_HAMPEL,5.222,-4.961,-4.041,1.360,0.509,0.067,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5184,5187,3,DZ_HAMPEL,4.550,-26.230,-19.891,1.090,0.639,0.332,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5313,5318,5,DZ_HAMPEL,3.255,32.197,17.466,0.890,0.162,0.291,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5395,5402,7,GRADE_UP,2.211,68.360,16.024,0.522,0.397,0.267,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5407,5417,10,DZ_HAMPEL|GRADE_UP,1.704,55.114,14.696,0.414,0.377,0.245,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5538,5541,3,DZ_HAMPEL,3.708,3.185,1.969,1.020,0.145,0.033,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5557,5559,2,DZ_HAMPEL,3.891,29.228,18.952,0.908,0.585,0.316,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5567,5570,3,DZ_HAMPEL,3.780,20.920,12.579,1.045,0.133,0.210,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5592,5596,4,DZ_HAMPEL|GRADE_UP,3.435,46.120,24.891,0.879,0.428,0.415,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5626,5629,3,DZ_HAMPEL|GRADE_UP,2.932,44.354,21.676,0.809,0.093,0.361,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5657,5659,2,GRADE_UP,3.470,39.453,22.815,0.897,0.352,0.380,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5665,5669,4,GRADE_UP,3.338,47.552,26.455,0.608,0.750,0.441,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5710,5714,4,DZ_HAMPEL,3.527,-1.925,-1.131,0.976,0.084,0.019,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5758,5763,5,DZ_HAMPEL,4.424,5.724,4.220,1.223,0.117,0.070,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,5945,5950,5,DZ_HAMPEL,4.228,14.409,10.153,0.730,0.920,0.169,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6052,6060,8,GRADE_DOWN,1.987,-66.778,-22.119,0.507,0.219,0.369,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6474,6479,5,DZ_HAMPEL,4.560,33.619,25.548,1.002,0.775,0.426,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6752,6759,7,DZ_HAMPEL,3.767,14.485,8.986,0.497,0.937,0.150,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6855,6859,4,DZ_HAMPEL,4.700,-13.433,-10.523,0.804,1.053,0.175,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6946,6962,16,DZ_HAMPEL|GRADE_UP,2.415,37.091,13.704,0.409,0.532,0.228,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,6986,6998,12,GRADE_UP,2.515,48.192,17.271,0.405,0.569,0.288,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7011,7016,5,GRADE_UP,2.610,38.660,16.814,0.723,0.058,0.280,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7017,7020,3,DZ_HAMPEL,2.625,7.777,3.402,0.657,0.315,0.057,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7022,7026,4,GRADE_UP,2.165,45.630,16.462,0.585,0.139,0.274,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7031,7068,37,GRADE_UP,2.167,41.991,13.249,0.600,0.403,0.221,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7076,7087,11,GRADE_UP,2.185,46.765,13.297,0.194,0.575,0.222,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7090,7118,28,GRADE_UP,1.798,56.859,17.037,0.342,0.396,0.284,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7129,7141,12,GRADE_UP,1.683,44.945,12.604,0.083,0.467,0.210,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7162,7172,10,GRADE_UP,2.229,39.873,14.816,0.384,0.486,0.247,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7197,7202,5,DZ_HAMPEL|GRADE_UP,6.576,53.004,39.238,1.333,1.299,0.654,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7358,7366,8,DZ_HAMPEL|GRADE_UP,2.699,35.004,8.947,0.723,0.317,0.149,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7453,7461,8,GRADE_UP,2.801,44.133,20.601,0.021,0.778,0.343,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7570,7578,8,GRADE_UP,1.846,38.120,11.725,0.037,0.511,0.195,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7587,7598,11,GRADE_UP,1.567,48.391,12.635,0.018,0.435,0.211,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7609,7621,12,GRADE_UP,1.568,65.916,17.197,0.014,0.435,0.287,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7757,7765,8,GRADE_UP,2.490,40.152,16.661,0.425,0.577,0.278,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7775,7821,46,DZ_HAMPEL|GRADE_UP,1.909,43.912,12.927,0.243,0.492,0.215,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,7875,7892,17,GRADE_UP,1.580,52.182,12.381,0.388,0.345,0.206,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9192,9197,5,DZ_HAMPEL,3.629,-9.562,-5.783,0.936,0.375,0.096,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9575,9577,2,DZ_HAMPEL|GRADE_UP,5.973,36.631,36.464,1.659,0.258,0.608,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9613,9616,3,DZ_HAMPEL|GRADE_UP,6.486,43.928,47.483,1.495,1.530,0.791,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9625,9627,2,DZ_HAMPEL,5.000,-22.589,-18.823,1.332,0.392,0.314,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9663,9665,2,DZ_HAMPEL,6.704,-25.138,-28.086,1.100,1.522,0.468,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
4,4_pattern_aligned_resampled.gpx,9674,9680,6,DZ_HAMPEL,5.403,15.684,12.735,1.376,0.864,0.212,data\reports\plots\4_pattern_aligned_resampled.png,data\reports\gpx\4_pattern_aligned_resampled_anomalies.gpx
